CALENDAR DATE,CALENDAR TIME,SYMBO,LAST PRICE,LAST SHARES,SIDE
06/09/09,39973.31399,F2 ZN\U09,113.53125,4,1
06/09/09,39973.31948,F2 ZN\U09,113.625,2,0
06/09/09,39973.32658,F2 ZN\U09,113.53125,4,0
06/09/09,39973.34134,F2 ZN\U09,113.53125,1,1
06/09/09,39973.34796,F2 ZN\U09,113.515625,1,0
06/09/09,39973.36114,F2 ZN\U09,113.546875,5,1
06/09/09,39973.36819,F2 ZN\U09,113.59375,2,0
06/09/09,39973.37504,F2 ZN\U09,113.6875,1,1
06/09/09,39973.38199,F2 ZN\U09,113.75,1,1
06/09/09,39973.38892,F2 ZN\U09,113.703125,6,0
06/09/09,39973.38892,F2 ZN\U09,113.703125,1,0
06/09/09,39973.39587,F2 ZN\U09,113.71875,4,1
06/09/09,39973.40281,F2 ZN\U09,113.78125,3,1
06/09/09,39973.40975,F2 ZN\U09,113.703125,1,0
06/09/09,39973.40976,F2 ZN\U09,113.703125,1,0
06/09/09,39973.40976,F2 ZN\U09,113.703125,5,0
06/09/09,39973.41672,F2 ZN\U09,113.765625,7,1
06/09/09,39973.43902,F2 ZN\U09,113.796875,3,0
06/09/09,39973.45837,F2 ZN\U09,113.828125,3,1
06/09/09,39973.46539,F2 ZN\U09,113.796875,7,0
06/09/09,39973.47921,F2 ZN\U09,113.828125,6,1
06/09/09,39973.47921,F2 ZN\U09,113.828125,1,1
06/09/09,39973.4868,F2 ZN\U09,113.78125,6,0
06/09/09,39973.50698,F2 ZN\U09,113.703125,1,1
06/09/09,39973.50698,F2 ZN\U09,113.703125,1,1
06/09/09,39973.50698,F2 ZN\U09,113.703125,1,1
06/09/09,39973.51393,F2 ZN\U09,113.71875,1,1
06/09/09,39973.52103,F2 ZN\U09,113.671875,4,0
06/09/09,39973.53476,F2 ZN\U09,113.640625,3,1
06/09/09,39973.53476,F2 ZN\U09,113.640625,1,1
06/09/09,39973.54205,F2 ZN\U09,113.625,1,1
06/09/09,39973.54904,F2 ZN\U09,113.546875,4,0
06/09/09,39973.55559,F2 ZN\U09,113.453125,1,1
06/09/09,39973.56253,F2 ZN\U09,113.53125,1,1
06/09/09,39973.56253,F2 ZN\U09,113.53125,4,1
06/09/09,39973.56949,F2 ZN\U09,113.53125,1,0
06/09/09,39973.57643,F2 ZN\U09,113.546875,1,0
06/09/09,39973.58337,F2 ZN\U09,113.421875,3,0
06/09/09,39973.59031,F2 ZN\U09,113.453125,4,1
06/09/09,39973.5974,F2 ZN\U09,113.515625,1,1
06/09/09,39973.60484,F2 ZN\U09,113.53125,1,0
06/09/09,39973.6181,F2 ZN\U09,113.71875,1,0
06/09/09,39973.62527,F2 ZN\U09,113.671875,4,0
06/09/09,39973.63198,F2 ZN\U09,113.609375,1,0
06/09/09,39973.63912,F2 ZN\U09,113.609375,3,1
06/09/09,39973.64587,F2 ZN\U09,113.734375,1,1
06/09/09,39973.65282,F2 ZN\U09,113.6875,4,0
06/09/09,39973.6667,F2 ZN\U09,113.703125,5,1
06/09/09,39973.67365,F2 ZN\U09,113.65625,2,0
06/09/09,39973.67365,F2 ZN\U09,113.65625,2,0
06/09/09,39973.6806,F2 ZN\U09,113.671875,2,1
06/09/09,39973.6806,F2 ZN\U09,113.671875,1,1
06/09/09,39973.68754,F2 ZN\U09,113.625,3,0
06/09/09,39973.6945,F2 ZN\U09,113.625,2,1
06/09/09,39973.70143,F2 ZN\U09,113.640625,3,1
06/10/09,39974.09032,F2 ZN\U09,113.4375,4,0
06/10/09,39974.09951,F2 ZN\U09,113.4375,1,1
06/10/09,39974.10458,F2 ZN\U09,113.40625,1,0
06/10/09,39974.11115,F2 ZN\U09,113.40625,1,1
06/10/09,39974.11808,F2 ZN\U09,113.46875,2,1
06/10/09,39974.12509,F2 ZN\U09,113.46875,2,0
06/10/09,39974.14628,F2 ZN\U09,113.515625,2,1
06/10/09,39974.15976,F2 ZN\U09,113.515625,5,0
06/10/09,39974.17364,F2 ZN\U09,113.46875,5,1
06/10/09,39974.18059,F2 ZN\U09,113.515625,1,1
06/10/09,39974.18766,F2 ZN\U09,113.53125,2,0
06/10/09,39974.20142,F2 ZN\U09,113.515625,1,0
06/10/09,39974.22273,F2 ZN\U09,113.546875,1,1
06/10/09,39974.23622,F2 ZN\U09,113.546875,1,0
06/10/09,39974.24335,F2 ZN\U09,113.578125,3,1
06/10/09,39974.25205,F2 ZN\U09,113.578125,3,0
06/10/09,39974.26392,F2 ZN\U09,113.53125,2,1
06/10/09,39974.27786,F2 ZN\U09,113.546875,6,0
06/10/09,39974.2917,F2 ZN\U09,113.5625,6,1
06/10/09,39974.30112,F2 ZN\U09,113.5,5,0
06/10/09,39974.31253,F2 ZN\U09,113.265625,1,0
06/10/09,39974.32001,F2 ZN\U09,113.34375,7,1
06/10/09,39974.33342,F2 ZN\U09,113.265625,8,0
06/10/09,39974.34031,F2 ZN\U09,113.3125,8,1
06/10/09,39974.34726,F2 ZN\U09,113.234375,2,0
06/10/09,39974.34726,F2 ZN\U09,113.234375,4,0
06/10/09,39974.34726,F2 ZN\U09,113.234375,2,0
06/10/09,39974.3542,F2 ZN\U09,113.25,8,1
06/10/09,39974.36817,F2 ZN\U09,113.3125,6,0
06/10/09,39974.37503,F2 ZN\U09,113.390625,3,1
06/10/09,39974.37504,F2 ZN\U09,113.390625,4,1
06/10/09,39974.38198,F2 ZN\U09,113.34375,2,0
06/10/09,39974.38899,F2 ZN\U09,113.375,2,1
06/10/09,39974.39587,F2 ZN\U09,113.4375,1,0
06/10/09,39974.40281,F2 ZN\U09,113.5625,2,0
06/10/09,39974.40976,F2 ZN\U09,113.5,4,0
06/10/09,39974.41672,F2 ZN\U09,113.578125,4,1
06/10/09,39974.43753,F2 ZN\U09,113.546875,4,0
06/10/09,39974.44463,F2 ZN\U09,113.53125,1,1
06/10/09,39974.46532,F2 ZN\U09,113.484375,1,0
06/10/09,39974.47309,F2 ZN\U09,113.5,5,1
06/10/09,39974.4792,F2 ZN\U09,113.40625,3,0
06/10/09,39974.48675,F2 ZN\U09,113.34375,2,0
06/10/09,39974.49335,F2 ZN\U09,113.375,7,1
06/10/09,39974.50698,F2 ZN\U09,113.328125,1,0
06/10/09,39974.51393,F2 ZN\U09,113.25,1,0
06/10/09,39974.51393,F2 ZN\U09,113.25,3,0
06/10/09,39974.51393,F2 ZN\U09,113.25,2,0
06/10/09,39974.53513,F2 ZN\U09,113.265625,4,1
06/10/09,39974.53513,F2 ZN\U09,113.265625,2,1
06/10/09,39974.54865,F2 ZN\U09,113.15625,1,0
06/10/09,39974.54865,F2 ZN\U09,113.15625,5,0
06/10/09,39974.55565,F2 ZN\U09,113.234375,7,1
06/10/09,39974.57642,F2 ZN\U09,112.984375,1,0
06/10/09,39974.57642,F2 ZN\U09,112.984375,3,0
06/10/09,39974.6196,F2 ZN\U09,113.484375,1,0
06/10/09,39974.62526,F2 ZN\U09,113.40625,1,1
06/11/09,39975.50851,F2 ZN\U09,113.515625,6,0
06/11/09,39975.52087,F2 ZN\U09,113.421875,6,1
06/11/09,39975.53546,F2 ZN\U09,113.65625,6,1
06/11/09,39975.54884,F2 ZN\U09,113.90625,2,1
06/11/09,39975.56951,F2 ZN\U09,114.140625,2,0
06/11/09,39975.56951,F2 ZN\U09,114.140625,2,0
06/11/09,39975.56951,F2 ZN\U09,114.140625,4,0
06/16/09,39980.43092,F2 ZN\U09,114.671875,47,0
06/16/09,39980.43755,F2 ZN\U09,114.609375,9,1
06/16/09,39980.43755,F2 ZN\U09,114.609375,10,1
06/16/09,39980.45143,F2 ZN\U09,114.578125,5,0
06/16/09,39980.45857,F2 ZN\U09,114.625,51,1
06/16/09,39980.46532,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,5,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,17,0
06/16/09,39980.46532,F2 ZN\U09,114.59375,9,0
06/16/09,39980.47226,F2 ZN\U09,114.671875,2,1
06/16/09,39980.47227,F2 ZN\U09,114.671875,3,1
06/16/09,39980.47227,F2 ZN\U09,114.671875,6,1
06/16/09,39980.47227,F2 ZN\U09,114.671875,3,1
06/16/09,39980.47227,F2 ZN\U09,114.671875,5,1
06/16/09,39980.47228,F2 ZN\U09,114.671875,5,1
06/16/09,39980.47228,F2 ZN\U09,114.671875,1,1
06/16/09,39980.47228,F2 ZN\U09,114.671875,4,1
06/16/09,39980.47228,F2 ZN\U09,114.671875,5,1
06/16/09,39980.47228,F2 ZN\U09,114.671875,3,1
06/16/09,39980.47945,F2 ZN\U09,114.828125,6,1
06/16/09,39980.50004,F2 ZN\U09,114.890625,2,0
06/16/09,39980.50004,F2 ZN\U09,114.890625,1,0
06/16/09,39980.50004,F2 ZN\U09,114.890625,7,0
06/16/09,39980.5071,F2 ZN\U09,114.921875,3,1
06/16/09,39980.51413,F2 ZN\U09,114.96875,15,1
06/16/09,39980.52088,F2 ZN\U09,114.9375,26,0
06/16/09,39980.52782,F2 ZN\U09,114.96875,1,0
06/16/09,39980.52782,F2 ZN\U09,114.96875,4,0
06/16/09,39980.52782,F2 ZN\U09,114.96875,1,0
06/16/09,39980.53594,F2 ZN\U09,115,31,1
06/16/09,39980.5417,F2 ZN\U09,114.96875,28,0
06/16/09,39980.55728,F2 ZN\U09,115,15,1
06/16/09,39980.5631,F2 ZN\U09,115,4,0
06/16/09,39980.56992,F2 ZN\U09,115.1875,1,1
06/16/09,39980.56992,F2 ZN\U09,115.1875,21,1
06/16/09,39980.57643,F2 ZN\U09,115.125,47,0
06/16/09,39980.58337,F2 ZN\U09,115.15625,19,1
06/16/09,39980.59036,F2 ZN\U09,115.234375,31,1
06/16/09,39980.59726,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,2,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,5,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,10,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,7,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,3,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,3,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,7,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,3,0
06/16/09,39980.59726,F2 ZN\U09,115.140625,1,0
06/16/09,39980.60543,F2 ZN\U09,115.15625,1,0
06/16/09,39980.61257,F2 ZN\U09,115.109375,3,1
06/16/09,39980.61811,F2 ZN\U09,115.078125,3,0
06/16/09,39980.61812,F2 ZN\U09,115.078125,3,0
06/16/09,39980.62506,F2 ZN\U09,115.09375,6,1
06/16/09,39980.63273,F2 ZN\U09,115.09375,18,1
06/16/09,39980.64588,F2 ZN\U09,115.125,12,1
06/16/09,39980.65565,F2 ZN\U09,115.171875,6,1
06/16/09,39980.65976,F2 ZN\U09,115.171875,18,0
06/16/09,39980.66692,F2 ZN\U09,115.234375,4,1
06/16/09,39980.66692,F2 ZN\U09,115.234375,5,1
06/16/09,39980.66692,F2 ZN\U09,115.234375,5,1
06/16/09,39980.6673,F2 ZN\U09,115.234375,3,1
06/16/09,39980.67365,F2 ZN\U09,115.234375,17,0
06/16/09,39980.68059,F2 ZN\U09,115.25,5,1
06/16/09,39980.68755,F2 ZN\U09,115.265625,8,1
06/16/09,39980.69667,F2 ZN\U09,115.265625,1,0
06/16/09,39980.70143,F2 ZN\U09,115.28125,2,1
06/17/09,39981.09113,F2 ZN\U09,114.921875,37,0
06/17/09,39981.10022,F2 ZN\U09,114.921875,6,1
06/17/09,39981.10023,F2 ZN\U09,114.921875,10,1
06/17/09,39981.10023,F2 ZN\U09,114.921875,7,1
06/17/09,39981.10424,F2 ZN\U09,114.90625,20,0
06/17/09,39981.12561,F2 ZN\U09,114.875,1,0
06/17/09,39981.1339,F2 ZN\U09,114.875,4,1
06/17/09,39981.13391,F2 ZN\U09,114.875,2,1
06/17/09,39981.13392,F2 ZN\U09,114.875,15,1
06/17/09,39981.13975,F2 ZN\U09,114.890625,10,1
06/17/09,39981.14587,F2 ZN\U09,114.9375,13,0
06/17/09,39981.15343,F2 ZN\U09,114.875,17,0
06/17/09,39981.1616,F2 ZN\U09,114.859375,6,0
06/17/09,39981.1667,F2 ZN\U09,114.8125,3,1
06/17/09,39981.17364,F2 ZN\U09,114.921875,3,1
06/17/09,39981.17364,F2 ZN\U09,114.921875,5,1
06/17/09,39981.17364,F2 ZN\U09,114.921875,6,1
06/17/09,39981.17364,F2 ZN\U09,114.921875,5,1
06/17/09,39981.17364,F2 ZN\U09,114.921875,5,1
06/17/09,39981.17364,F2 ZN\U09,114.921875,4,1
06/17/09,39981.18096,F2 ZN\U09,114.96875,1,1
06/17/09,39981.18096,F2 ZN\U09,114.96875,1,1
06/17/09,39981.19448,F2 ZN\U09,114.96875,2,0
06/17/09,39981.19448,F2 ZN\U09,114.96875,5,0
06/17/09,39981.19448,F2 ZN\U09,114.96875,7,0
06/17/09,39981.19448,F2 ZN\U09,114.96875,6,0
06/17/09,39981.19448,F2 ZN\U09,114.96875,2,0
06/17/09,39981.19448,F2 ZN\U09,114.96875,3,0
06/17/09,39981.19448,F2 ZN\U09,114.96875,1,0
06/17/09,39981.20161,F2 ZN\U09,114.9375,3,0
06/17/09,39981.20162,F2 ZN\U09,114.9375,3,0
06/17/09,39981.20837,F2 ZN\U09,114.921875,2,1
06/17/09,39981.21531,F2 ZN\U09,114.953125,15,1
06/17/09,39981.21531,F2 ZN\U09,114.953125,7,1
06/17/09,39981.21532,F2 ZN\U09,114.953125,4,1
06/17/09,39981.22225,F2 ZN\U09,114.9375,1,0
06/17/09,39981.22225,F2 ZN\U09,114.9375,10,0
06/17/09,39981.22225,F2 ZN\U09,114.9375,5,0
06/17/09,39981.22225,F2 ZN\U09,114.9375,5,0
06/17/09,39981.22225,F2 ZN\U09,114.9375,3,0
06/17/09,39981.22225,F2 ZN\U09,114.9375,1,0
06/17/09,39981.23615,F2 ZN\U09,114.984375,30,1
06/17/09,39981.25004,F2 ZN\U09,114.9375,8,0
06/17/09,39981.2572,F2 ZN\U09,114.96875,5,1
06/17/09,39981.25721,F2 ZN\U09,114.96875,2,1
06/17/09,39981.25721,F2 ZN\U09,114.96875,1,1
06/17/09,39981.26392,F2 ZN\U09,114.953125,30,0
06/17/09,39981.27087,F2 ZN\U09,114.96875,6,1
06/17/09,39981.27087,F2 ZN\U09,114.96875,1,1
06/17/09,39981.27087,F2 ZN\U09,114.96875,10,1
06/17/09,39981.27087,F2 ZN\U09,114.96875,7,1
06/17/09,39981.27087,F2 ZN\U09,114.96875,2,1
06/17/09,39981.27087,F2 ZN\U09,114.96875,1,1
06/17/09,39981.27781,F2 ZN\U09,115.03125,5,1
06/17/09,39981.29865,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,4,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,5,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,3,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,6,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,F2 ZN\U09,115.015625,6,0
06/17/09,39981.3059,F2 ZN\U09,115.015625,20,1
06/17/09,39981.31253,F2 ZN\U09,115.015625,7,0
06/17/09,39981.31253,F2 ZN\U09,115.015625,7,0
06/17/09,39981.31253,F2 ZN\U09,115.015625,5,0
06/17/09,39981.31948,F2 ZN\U09,114.96875,4,0
06/17/09,39981.31948,F2 ZN\U09,114.96875,3,0
06/17/09,39981.32643,F2 ZN\U09,114.953125,6,1
06/17/09,39981.32643,F2 ZN\U09,114.953125,7,1
06/17/09,39981.32643,F2 ZN\U09,114.953125,13,1
06/17/09,39981.37504,F2 ZN\U09,115.390625,9,1
06/17/09,39981.37504,F2 ZN\U09,115.390625,5,1
06/17/09,39981.37504,F2 ZN\U09,115.390625,10,1
06/17/09,39981.37504,F2 ZN\U09,115.390625,2,1
06/17/09,39981.38198,F2 ZN\U09,115.375,44,0
06/17/09,39981.38893,F2 ZN\U09,115.375,1,0
06/17/09,39981.38893,F2 ZN\U09,115.375,1,0
06/17/09,39981.39588,F2 ZN\U09,115.3125,2,0
06/17/09,39981.39588,F2 ZN\U09,115.3125,3,0
06/17/09,39981.39588,F2 ZN\U09,115.3125,3,0
06/17/09,39981.39588,F2 ZN\U09,115.3125,1,0
06/17/09,39981.40281,F2 ZN\U09,115.375,12,1
06/17/09,39981.40281,F2 ZN\U09,115.375,5,1
06/17/09,39981.40281,F2 ZN\U09,115.375,2,1
06/17/09,39981.40281,F2 ZN\U09,115.375,5,1
06/17/09,39981.40281,F2 ZN\U09,115.375,2,1
06/17/09,39981.40281,F2 ZN\U09,115.375,2,1
06/17/09,39981.40281,F2 ZN\U09,115.375,4,1
06/17/09,39981.40281,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,F2 ZN\U09,115.375,4,1
06/17/09,39981.40281,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,F2 ZN\U09,115.375,6,1
06/17/09,39981.40281,F2 ZN\U09,115.375,1,1
06/17/09,39981.40281,F2 ZN\U09,115.375,1,1
06/17/09,39981.40281,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,F2 ZN\U09,115.375,3,1
06/17/09,39981.40976,F2 ZN\U09,115.515625,1,1
06/17/09,39981.41671,F2 ZN\U09,115.546875,10,0
06/17/09,39981.41671,F2 ZN\U09,115.546875,4,0
06/17/09,39981.41671,F2 ZN\U09,115.546875,5,0
06/17/09,39981.41671,F2 ZN\U09,115.546875,3,0
06/17/09,39981.41671,F2 ZN\U09,115.546875,4,0
06/17/09,39981.41671,F2 ZN\U09,115.546875,2,0
06/17/09,39981.41671,F2 ZN\U09,115.546875,3,0
06/17/09,39981.42364,F2 ZN\U09,115.453125,29,0
06/17/09,39981.43059,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,2,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,2,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,5,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,2,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,5,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,4,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,5,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,1,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,1,1
06/17/09,39981.43059,F2 ZN\U09,115.4375,4,1
06/17/09,39981.43754,F2 ZN\U09,115.390625,2,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,2,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,1,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,9,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,1,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,F2 ZN\U09,115.390625,3,0
06/17/09,39981.44448,F2 ZN\U09,115.40625,1,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,2,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,2,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,2,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,3,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,F2 ZN\U09,115.40625,1,1
06/17/09,39981.45143,F2 ZN\U09,115.453125,2,1
06/17/09,39981.45837,F2 ZN\U09,115.453125,18,0
06/17/09,39981.45837,F2 ZN\U09,115.453125,5,0
06/17/09,39981.45837,F2 ZN\U09,115.453125,1,0
06/17/09,39981.46531,F2 ZN\U09,115.46875,6,1
06/17/09,39981.46531,F2 ZN\U09,115.46875,15,1
06/17/09,39981.47226,F2 ZN\U09,115.5625,3,1
06/17/09,39981.47226,F2 ZN\U09,115.5625,4,1
06/17/09,39981.47921,F2 ZN\U09,115.609375,4,0
06/17/09,39981.48615,F2 ZN\U09,115.625,1,1
06/17/09,39981.4931,F2 ZN\U09,115.6875,5,1
06/17/09,39981.50004,F2 ZN\U09,115.71875,3,0
06/17/09,39981.50698,F2 ZN\U09,115.671875,24,0
06/17/09,39981.51393,F2 ZN\U09,115.703125,4,1
06/17/09,39981.51393,F2 ZN\U09,115.703125,1,1
06/17/09,39981.51393,F2 ZN\U09,115.703125,1,1
06/17/09,39981.51393,F2 ZN\U09,115.703125,2,1
06/17/09,39981.51393,F2 ZN\U09,115.703125,4,1
06/17/09,39981.51393,F2 ZN\U09,115.703125,3,1
06/17/09,39981.51393,F2 ZN\U09,115.703125,2,1
06/17/09,39981.52087,F2 ZN\U09,115.6875,3,0
06/17/09,39981.52087,F2 ZN\U09,115.6875,4,0
06/17/09,39981.52088,F2 ZN\U09,115.6875,7,0
06/17/09,39981.52088,F2 ZN\U09,115.6875,2,0
06/17/09,39981.52782,F2 ZN\U09,115.640625,1,0
06/17/09,39981.52782,F2 ZN\U09,115.640625,7,0
06/17/09,39981.52782,F2 ZN\U09,115.640625,2,0
06/17/09,39981.53475,F2 ZN\U09,115.609375,6,0
06/17/09,39981.5417,F2 ZN\U09,115.609375,2,1
06/17/09,39981.5417,F2 ZN\U09,115.609375,3,1
06/17/09,39981.54171,F2 ZN\U09,115.609375,6,1
06/17/09,39981.54171,F2 ZN\U09,115.609375,1,1
06/17/09,39981.54865,F2 ZN\U09,115.640625,7,1
06/17/09,39981.54865,F2 ZN\U09,115.640625,3,1
06/17/09,39981.54865,F2 ZN\U09,115.640625,3,1
06/17/09,39981.54865,F2 ZN\U09,115.640625,1,1
06/17/09,39981.54865,F2 ZN\U09,115.640625,1,1
06/17/09,39981.54865,F2 ZN\U09,115.640625,5,1
06/17/09,39981.55559,F2 ZN\U09,115.71875,1,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,1,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,2,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,2,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,5,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,5,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,4,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,4,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,4,0
06/17/09,39981.56254,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56948,F2 ZN\U09,115.484375,4,0
06/17/09,39981.56948,F2 ZN\U09,115.484375,7,0
06/17/09,39981.56948,F2 ZN\U09,115.484375,5,0
06/17/09,39981.57642,F2 ZN\U09,115.390625,3,1
06/17/09,39981.57642,F2 ZN\U09,115.390625,3,1
06/17/09,39981.58337,F2 ZN\U09,115.375,3,1
06/17/09,39981.58337,F2 ZN\U09,115.375,5,1
06/17/09,39981.58337,F2 ZN\U09,115.375,6,1
06/17/09,39981.58337,F2 ZN\U09,115.375,10,1
06/17/09,39981.58337,F2 ZN\U09,115.375,1,1
06/17/09,39981.58337,F2 ZN\U09,115.375,5,1
06/17/09,39981.59033,F2 ZN\U09,115.359375,34,0
06/17/09,39981.59726,F2 ZN\U09,115.40625,3,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,4,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,3,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,1,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,4,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,2,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,5,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,3,1
06/17/09,39981.59726,F2 ZN\U09,115.40625,4,1
06/17/09,39981.59727,F2 ZN\U09,115.40625,3,1
06/17/09,39981.59727,F2 ZN\U09,115.40625,6,1
06/17/09,39981.59727,F2 ZN\U09,115.40625,5,1
06/17/09,39981.59727,F2 ZN\U09,115.40625,2,1
06/17/09,39981.6042,F2 ZN\U09,115.21875,9,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,5,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,6,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,5,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,6,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,6,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,4,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,4,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,10,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,2,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,2,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,1,0
06/17/09,39981.6042,F2 ZN\U09,115.21875,2,0
06/17/09,39981.61115,F2 ZN\U09,115.28125,4,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,5,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,2,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,4,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,4,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,7,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,5,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,4,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,4,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,2,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,3,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,2,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,3,1
06/17/09,39981.61115,F2 ZN\U09,115.28125,3,1
