Account1,Account2,Account3,Account4,Account5,Account6,date,time,price,qty,side,Account1_C++,Account2_C++,Account3_C++,Account4_C++,Account5_C++,Account6_C++,Account1_matlab,Account2_matlab,Account3_matlab,Account4_matlab,Account5_matlab,Account6_matlab
True,True,True,True,True,True,10/26/2009,40112.347389999995,80.22,1,0,-2,0,0,0,0,0,-2,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.35769,80.16,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.35769,80.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.37986,80.78,2,1,0,0,0,0,0,-2,0,0,0,0,0,-2
True,True,True,True,True,True,10/26/2009,40112.38007,80.77,3,1,-3,0,0,0,0,-2,-3,0,0,0,0,-2
True,True,True,True,True,True,10/26/2009,40112.38007,80.76,2,1,-3,0,0,-2,0,-2,-3,0,0,-2,0,-2
True,True,True,True,True,True,10/26/2009,40112.38893,80.93,1,1,-4,0,0,-2,0,-2,-4,0,0,-2,0,-2
True,True,True,True,True,True,10/26/2009,40112.3994,80.77,1,0,-4,0,0,-2,0,-1,-4,0,0,-2,0,-1
True,True,True,True,True,True,10/26/2009,40112.40977,81.2,1,0,-4,0,0,-2,0,0,-4,0,0,-2,0,0
True,True,True,True,True,True,10/26/2009,40112.40977,81.2,1,0,-4,0,0,-1,0,0,-4,0,0,-1,0,0
True,True,True,True,True,True,10/26/2009,40112.41719,81.49,1,0,-3,0,0,-1,0,0,-3,0,0,-1,0,0
True,True,True,True,True,True,10/26/2009,40112.44117,81.23,1,1,-3,0,0,-1,0,-1,-3,0,0,-1,0,-1
True,True,True,True,True,True,10/26/2009,40112.45147,81.01,1,1,-3,0,0,-1,0,-2,-3,0,0,-1,0,-2
True,True,True,True,True,True,10/26/2009,40112.45149,81.0,2,1,-3,0,0,-1,0,-4,-3,0,0,-1,0,-4
True,True,True,True,True,True,10/26/2009,40112.45198,80.99,1,1,-4,0,0,-1,0,-4,-4,0,0,-1,0,-4
True,True,True,True,True,True,10/26/2009,40112.46194,80.82,1,0,-4,0,0,-1,0,-3,-4,0,0,-1,0,-3
True,True,True,True,True,True,10/26/2009,40112.46194,80.82,1,0,-4,0,0,-1,0,-2,-4,0,0,-1,0,-2
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,2,0,-4,0,0,-1,0,0,-4,0,0,-1,0,0
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,1,0,-4,0,0,0,0,0,-4,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,1,0,-3,0,0,0,0,0,-3,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,1,0,-2,0,0,0,0,0,-2,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.47243,80.08,1,0,0,0,0,0,0,1,0,0,0,0,0,1
True,True,True,True,True,True,10/26/2009,40112.48269,79.46,1,1,0,0,0,0,0,0,0,0,0,0,0,0
True,True,True,True,True,True,10/26/2009,40112.50975,78.61,1,0,0,0,0,0,0,1,0,0,0,0,0,1
True,True,True,True,True,True,10/26/2009,40112.509860000006,78.6,1,0,0,0,1,0,0,1,0,0,1,0,0,1
True,True,True,True,True,True,10/26/2009,40112.50991,78.61,1,0,0,0,2,0,0,1,0,0,2,0,0,1
True,True,True,True,True,True,10/26/2009,40112.50992,78.62,1,0,0,0,3,0,0,1,0,0,3,0,0,1
True,True,True,True,True,True,10/26/2009,40112.51034,78.72,1,0,0,0,3,0,0,2,0,0,3,0,0,2
True,True,True,True,True,True,10/26/2009,40112.534810000005,78.6,1,1,0,0,3,0,0,1,0,0,3,0,0,1
True,True,True,True,True,True,10/26/2009,40112.53901,78.72,1,0,0,0,3,0,0,2,0,0,3,0,0,2
True,True,True,True,True,True,10/26/2009,40112.54527,78.3,1,1,0,0,2,0,0,2,0,0,2,0,0,2
True,True,True,True,True,True,10/26/2009,40112.55713,78.04,2,1,0,0,2,0,0,0,0,0,2,0,0,0
True,True,True,True,True,True,10/26/2009,40112.56365,78.46,1,0,0,0,2,1,0,0,0,0,2,1,0,0
True,True,True,True,True,True,10/26/2009,40112.563819999996,78.43,1,0,0,0,3,1,0,0,0,0,3,1,0,0
True,True,True,True,True,True,10/26/2009,40112.56605,78.59,1,0,0,1,3,1,0,0,0,1,3,1,0,0
True,True,True,True,True,True,10/26/2009,40112.566060000005,78.59,1,0,1,1,3,1,0,0,1,1,3,1,0,0
True,True,True,True,True,True,10/26/2009,40112.566060000005,78.59,1,0,1,1,4,1,0,0,1,1,4,1,0,0
True,True,True,True,True,True,10/26/2009,40112.566060000005,78.6,1,0,2,1,4,1,0,0,2,1,4,1,0,0
True,True,True,True,True,True,10/26/2009,40112.57651,79.02,1,1,2,0,4,1,0,0,2,0,4,1,0,0
True,True,True,True,True,True,10/26/2009,40112.57662,79.0,1,1,2,0,4,0,0,0,2,0,4,0,0,0
True,True,True,True,True,True,10/26/2009,40112.57653,79.01,1,1,2,0,3,0,0,0,2,0,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.57653,79.01,1,1,1,0,3,0,0,0,1,0,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.5777,78.87,1,0,1,0,3,0,1,0,1,0,3,0,1,0
True,True,True,True,True,True,10/26/2009,40112.587569999996,79.12,1,1,1,0,3,0,0,0,1,0,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.59728,78.46,1,0,1,1,3,0,0,0,1,1,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.59728,78.46,1,0,2,1,3,0,0,0,2,1,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.59728,78.46,1,0,2,1,4,0,0,0,2,1,4,0,0,0
True,True,True,True,True,True,10/26/2009,40112.60777,78.58,1,1,2,0,4,0,0,0,2,0,4,0,0,0
True,True,True,True,True,True,10/26/2009,40112.62852,78.69,1,1,2,0,3,0,0,0,2,0,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.63894,78.59,1,0,3,0,3,0,0,0,3,0,3,0,0,0
True,True,True,True,True,True,10/26/2009,40112.65978,78.73,1,1,3,0,2,0,0,0,3,0,2,0,0,0
True,True,True,True,True,True,10/26/2009,40112.6623,78.63,1,0,3,0,2,1,0,0,3,0,2,1,0,0
True,True,True,True,True,True,10/26/2009,40112.663360000006,78.61,1,0,3,1,2,1,0,0,3,1,2,1,0,0
True,True,True,True,True,True,10/26/2009,40112.6806,78.73,2,1,3,1,1,0,0,0,3,1,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.08835,78.79,2,0,4,1,1,0,0,1,4,1,1,0,0,1
True,True,True,True,True,True,10/27/2009,40113.114989999995,78.82,1,1,4,1,1,0,0,0,4,1,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.129219999995,78.9,1,1,3,1,1,0,0,0,3,1,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.133239999996,78.84,1,1,3,1,0,0,0,0,3,1,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.13329,78.84,1,1,2,1,0,0,0,0,2,1,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.15984,78.82,1,0,2,1,0,0,0,1,2,1,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.15984,78.83,1,0,3,1,0,0,0,1,3,1,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.16042,78.84,1,0,3,1,0,1,0,1,3,1,0,1,0,1
True,True,True,True,True,True,10/27/2009,40113.19102,78.68,1,1,3,1,0,0,0,1,3,1,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.21193,78.75,1,0,3,1,0,1,0,1,3,1,0,1,0,1
True,True,True,True,True,True,10/27/2009,40113.21909,78.53,1,1,3,1,0,0,0,1,3,1,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.22226,78.57,1,1,3,0,0,0,0,1,3,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.23277,78.7,1,0,3,1,0,0,0,1,3,1,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.24495,78.79,1,0,4,1,0,0,0,1,4,1,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.2704,79.06,1,1,4,1,0,0,0,0,4,1,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.28477,79.25,1,1,4,0,0,0,0,0,4,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.28477,79.24,1,1,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.284810000005,79.23,1,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.29593,79.19,1,0,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.307010000004,79.19,1,0,3,0,0,0,1,0,3,0,0,0,1,0
True,True,True,True,True,True,10/27/2009,40113.31602,79.22,1,1,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.31602,79.22,1,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.31849,79.21,1,0,2,0,0,0,0,1,2,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.326460000004,79.15,1,1,1,0,0,0,0,1,1,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.33687,79.02,1,0,1,0,1,0,0,1,1,0,1,0,0,1
True,True,True,True,True,True,10/27/2009,40113.33687,79.03,1,0,1,0,2,0,0,1,1,0,2,0,0,1
True,True,True,True,True,True,10/27/2009,40113.33767,79.04,1,0,1,0,2,1,0,1,1,0,2,1,0,1
True,True,True,True,True,True,10/27/2009,40113.3445,78.95,1,0,1,0,2,1,0,2,1,0,2,1,0,2
True,True,True,True,True,True,10/27/2009,40113.34475,78.97,1,0,1,0,2,1,1,2,1,0,2,1,1,2
True,True,True,True,True,True,10/27/2009,40113.34726,78.97,1,1,1,0,2,1,1,1,1,0,2,1,1,1
True,True,True,True,True,True,10/27/2009,40113.34726,78.97,1,1,1,0,2,1,1,0,1,0,2,1,1,0
True,True,True,True,True,True,10/27/2009,40113.34793,78.93,1,0,1,0,2,2,1,0,1,0,2,2,1,0
True,True,True,True,True,True,10/27/2009,40113.3578,78.86,1,0,1,0,3,2,1,0,1,0,3,2,1,0
True,True,True,True,True,True,10/27/2009,40113.36817,78.97,2,1,1,0,2,1,1,0,1,0,2,1,1,0
True,True,True,True,True,True,10/27/2009,40113.37228,78.97,1,0,1,1,2,1,1,0,1,1,2,1,1,0
True,True,True,True,True,True,10/27/2009,40113.37554,79.12,1,0,2,1,2,1,1,0,2,1,2,1,1,0
True,True,True,True,True,True,10/27/2009,40113.37772,79.19,1,0,2,1,2,2,1,0,2,1,2,2,1,0
True,True,True,True,True,True,10/27/2009,40113.38893,79.01,1,1,2,1,2,1,1,0,2,1,2,1,1,0
True,True,True,True,True,True,10/27/2009,40113.38893,79.01,1,1,2,1,2,0,1,0,2,1,2,0,1,0
True,True,True,True,True,True,10/27/2009,40113.38894,79.02,1,1,2,1,1,0,1,0,2,1,1,0,1,0
True,True,True,True,True,True,10/27/2009,40113.38894,79.0,1,1,2,1,1,0,0,0,2,1,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.388999999996,79.0,1,0,3,1,1,0,0,0,3,1,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.388999999996,79.0,1,0,3,1,1,1,0,0,3,1,1,1,0,0
True,True,True,True,True,True,10/27/2009,40113.38954,78.92,1,0,3,1,2,1,0,0,3,1,2,1,0,0
True,True,True,True,True,True,10/27/2009,40113.38996,78.98,1,0,3,1,2,1,1,0,3,1,2,1,1,0
True,True,True,True,True,True,10/27/2009,40113.39271,78.71,1,1,3,1,2,1,0,0,3,1,2,1,0,0
True,True,True,True,True,True,10/27/2009,40113.39393,78.6,1,1,3,1,2,0,0,0,3,1,2,0,0,0
True,True,True,True,True,True,10/27/2009,40113.39703,79.0,1,0,3,2,2,0,0,0,3,2,2,0,0,0
True,True,True,True,True,True,10/27/2009,40113.400519999996,78.98,1,0,4,2,2,0,0,0,4,2,2,0,0,0
True,True,True,True,True,True,10/27/2009,40113.40353,78.7,1,1,4,2,1,0,0,0,4,2,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.40354,78.64,1,1,4,1,1,0,0,0,4,1,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.40515,78.36,1,1,4,1,0,0,0,0,4,1,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.40526,78.35,1,1,4,0,0,0,0,0,4,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.40526,78.34,1,1,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.40745,78.35,1,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.41014,78.64,1,0,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.41014,78.64,1,0,3,0,0,1,0,0,3,0,0,1,0,0
True,True,True,True,True,True,10/27/2009,40113.41667,78.36,2,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.4203,78.19,1,1,1,0,0,0,0,0,1,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.43061,78.33,1,0,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.44103,78.97,1,0,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.44103,78.97,1,0,3,0,0,0,0,1,3,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.44103,78.96,1,0,3,0,0,0,1,1,3,0,0,0,1,1
True,True,True,True,True,True,10/27/2009,40113.44103,78.96,1,0,3,0,1,0,1,1,3,0,1,0,1,1
True,True,True,True,True,True,10/27/2009,40113.44103,78.98,2,0,3,1,1,1,1,1,3,1,1,1,1,1
True,True,True,True,True,True,10/27/2009,40113.451460000004,79.41,2,1,3,0,0,1,1,1,3,0,0,1,1,1
True,True,True,True,True,True,10/27/2009,40113.451460000004,79.4,1,1,3,0,0,1,1,0,3,0,0,1,1,0
True,True,True,True,True,True,10/27/2009,40113.451460000004,79.4,2,1,1,0,0,1,1,0,1,0,0,1,1,0
True,True,True,True,True,True,10/27/2009,40113.451539999995,79.39,1,1,1,0,0,1,0,0,1,0,0,1,0,0
True,True,True,True,True,True,10/27/2009,40113.451539999995,79.39,1,1,1,0,0,0,0,0,1,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.452430000005,79.35,1,0,1,0,0,0,0,1,1,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.453910000004,79.08,1,0,1,0,1,0,0,1,1,0,1,0,0,1
True,True,True,True,True,True,10/27/2009,40113.45393,79.11,1,0,1,1,1,0,0,1,1,1,1,0,0,1
True,True,True,True,True,True,10/27/2009,40113.45565,79.22,1,0,1,1,1,0,1,1,1,1,1,0,1,1
True,True,True,True,True,True,10/27/2009,40113.46187,78.98,1,0,1,1,1,1,1,1,1,1,1,1,1,1
True,True,True,True,True,True,10/27/2009,40113.46187,78.98,1,0,1,1,2,1,1,1,1,1,2,1,1,1
True,True,True,True,True,True,10/27/2009,40113.46515,79.1,1,0,1,2,2,1,1,1,1,2,2,1,1,1
True,False,True,False,True,True,10/27/2009,40113.487239999995,79.52,3,1,0,0,2,1,1,1,0,1,2,0,1,1
True,False,True,False,True,True,10/27/2009,40113.49267,79.5,1,1,0,0,2,1,1,0,0,1,2,0,1,0
True,True,False,False,True,True,10/27/2009,40113.49267,79.5,1,1,0,0,1,1,1,0,0,0,2,0,1,0
True,True,False,False,True,True,10/27/2009,40113.50351,79.45,1,1,0,0,1,1,0,0,0,0,2,0,0,0
True,True,False,False,True,True,10/27/2009,40113.50351,79.45,1,1,0,0,0,1,0,0,0,0,1,0,0,0
True,True,True,True,True,True,10/27/2009,40113.50354,79.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.50361,79.43,2,0,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.50387,79.43,1,0,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.50387,79.43,1,0,4,0,0,0,0,0,4,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.51394,79.45,1,1,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.51394,79.45,1,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.51394,79.46,1,1,1,0,0,0,0,0,1,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.514110000004,79.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.51623,79.55,2,0,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.516410000004,79.57,1,0,2,0,0,0,0,1,2,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.52468,79.13,1,0,2,0,0,0,0,2,2,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.52466,79.11,1,0,3,0,0,0,0,2,3,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.52468,79.12,2,0,5,0,0,0,0,2,5,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.5363,79.35,1,1,4,0,0,0,0,2,4,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.54519,79.27,1,1,4,0,0,0,0,1,4,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.56144,78.6,1,1,3,0,0,0,0,1,3,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.572680000005,78.98,1,0,4,0,0,0,0,1,4,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.60026,79.35,1,0,5,0,0,0,0,1,5,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.60769,79.44,2,1,4,0,0,0,0,0,4,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.62863,79.46,1,1,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.62863,79.46,1,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.63951,79.42,2,0,2,0,0,0,0,2,2,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.649580000005,79.31,1,0,3,0,0,0,0,2,3,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.660039999995,79.37,1,1,2,0,0,0,0,2,2,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.68062,79.3,1,0,3,0,0,0,0,2,3,0,0,0,0,2
True,True,True,True,True,True,10/27/2009,40113.69101,79.66,1,1,3,0,0,0,0,1,3,0,0,0,0,1
True,True,True,True,True,True,10/27/2009,40113.69101,79.66,1,1,3,0,0,0,0,0,3,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.69101,79.67,1,1,2,0,0,0,0,0,2,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.70144,79.48,1,1,1,0,0,0,0,0,1,0,0,0,0,0
True,True,True,True,True,True,10/27/2009,40113.703010000005,79.47,1,0,1,0,0,0,0,1,1,0,0,0,0,1
True,True,True,True,True,True,10/28/2009,40114.08726,79.34,1,0,1,1,0,0,0,1,1,1,0,0,0,1
True,True,True,True,True,True,10/28/2009,40114.118089999996,79.45,1,1,1,1,0,0,0,0,1,1,0,0,0,0
True,True,True,True,True,True,10/28/2009,40114.12857,79.46,1,1,0,1,0,0,0,0,0,1,0,0,0,0
True,True,True,True,True,True,10/28/2009,40114.13893,79.42,1,0,1,1,0,0,0,0,1,1,0,0,0,0
True,True,True,True,True,True,10/28/2009,40114.13893,79.42,1,0,1,1,0,0,0,1,1,1,0,0,0,1
True,True,True,True,True,True,10/28/2009,40114.14935,79.31,1,1,1,0,0,0,0,1,1,0,0,0,0,1
True,True,True,True,True,True,10/28/2009,40114.19101,79.1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
True,True,True,True,True,True,10/28/2009,40114.19101,79.1,1,0,1,0,0,0,1,2,1,0,0,0,1,2
True,True,True,True,True,True,10/28/2009,40114.20142,79.01,1,0,1,0,0,1,1,2,1,0,0,1,1,2
True,True,True,True,True,True,10/28/2009,40114.20142,79.01,1,0,1,0,0,1,1,3,1,0,0,1,1,3
True,True,True,True,True,True,10/28/2009,40114.23268,78.87,1,1,1,0,0,1,1,2,1,0,0,1,1,2
True,True,True,False,False,True,10/28/2009,40114.24332,78.71,1,1,1,0,0,1,0,2,1,0,0,0,1,2
True,True,True,False,False,True,10/28/2009,40114.25363,78.74,1,0,2,0,0,1,0,2,2,0,0,0,1,2
False,True,True,False,True,True,10/28/2009,40114.27435,78.9,1,0,2,0,0,1,1,2,3,0,0,0,1,2
True,True,True,False,False,True,10/28/2009,40114.29552,79.02,2,1,1,0,0,1,0,2,1,0,0,0,1,2
True,True,False,False,True,True,10/28/2009,40114.31602,78.76,1,0,1,0,0,1,1,2,1,0,1,0,1,2
True,True,True,False,False,True,10/28/2009,40114.32656,78.72,1,1,1,0,0,1,0,2,1,0,0,0,1,2
True,True,True,False,False,True,10/28/2009,40114.32787,78.75,1,0,2,0,0,1,0,2,2,0,0,0,1,2
True,True,True,False,False,True,10/28/2009,40114.33707,79.0,1,1,1,0,0,1,0,2,1,0,0,0,1,2
False,True,True,True,False,True,10/28/2009,40114.33842,78.97,1,0,2,0,0,1,0,2,1,0,0,1,1,2
False,False,True,True,True,True,10/28/2009,40114.342769999996,79.02,1,0,2,0,0,1,1,2,1,1,0,1,1,2
False,False,True,True,True,True,10/28/2009,40114.34726,79.03,1,1,2,0,0,1,1,1,1,1,0,1,1,1
False,True,True,True,False,True,10/28/2009,40114.34726,79.03,1,1,2,0,0,1,0,1,1,0,0,1,1,1
False,True,True,True,False,True,10/28/2009,40114.3478,79.01,1,0,2,1,0,1,0,1,1,1,0,1,1,1
False,True,True,True,False,True,10/28/2009,40114.34795,79.03,1,0,2,1,0,1,0,2,1,1,0,1,1,2
False,True,True,True,False,True,10/28/2009,40114.35512,78.87,1,1,2,1,0,1,0,1,1,1,0,1,1,1
False,True,True,True,False,True,10/28/2009,40114.3577,79.01,1,1,2,1,0,1,0,0,1,1,0,1,1,0
False,True,True,True,False,True,10/28/2009,40114.3618,79.04,1,0,2,1,0,1,0,1,1,1,0,1,1,1
False,True,True,True,False,True,10/28/2009,40114.366780000004,78.85,1,1,2,1,0,1,0,0,1,1,0,1,1,0
False,True,True,True,False,True,10/28/2009,40114.38894,78.88,1,0,2,1,1,1,0,0,1,1,1,1,1,0
False,True,True,True,False,True,10/28/2009,40114.38894,78.88,1,0,3,1,1,1,0,0,2,1,1,1,1,0
False,True,True,True,False,True,10/28/2009,40114.39936,78.98,1,1,3,0,1,1,0,0,2,0,1,1,1,0
True,True,True,False,False,True,10/28/2009,40114.40035,78.97,1,1,2,0,1,1,0,0,2,0,1,0,1,0
True,True,True,True,True,True,10/28/2009,40114.40036,78.96,1,1,2,0,1,0,0,0,2,0,1,0,0,0
True,True,True,True,True,True,10/28/2009,40114.40302,78.97,1,0,2,1,1,0,0,0,2,1,1,0,0,0
True,True,True,False,False,True,10/28/2009,40114.4059,79.08,1,0,2,1,1,1,0,0,2,1,1,0,1,0
True,True,True,True,True,True,10/28/2009,40114.42018,78.65,1,1,2,1,1,0,0,0,2,1,1,0,0,0
True,True,True,True,True,True,10/28/2009,40114.4417,78.22,1,1,2,0,1,0,0,0,2,0,1,0,0,0
True,True,True,True,True,True,10/28/2009,40114.45144,77.9,2,0,3,1,1,0,0,0,3,1,1,0,0,0
True,True,True,True,True,True,10/28/2009,40114.47243,78.28,1,1,3,1,0,0,0,0,3,1,0,0,0,0
True,True,True,True,True,True,10/28/2009,40114.54549,77.68,1,1,2,1,0,0,0,0,2,1,0,0,0,0
True,True,True,False,False,True,10/28/2009,40114.55588,77.78,2,0,2,1,0,0,1,1,2,1,0,1,0,1
True,True,True,False,False,True,10/28/2009,40114.56603,77.59,1,1,2,1,0,0,1,0,2,1,0,1,0,0
True,True,True,False,False,True,10/28/2009,40114.62865,77.47,1,1,2,0,0,0,1,0,2,0,0,1,0,0
True,True,True,True,True,True,10/28/2009,40114.63905,77.38,1,0,2,0,0,1,1,0,2,0,0,1,1,0
False,True,True,True,False,True,10/28/2009,40114.65978,77.32,1,1,2,0,0,1,0,0,1,0,0,1,1,0
True,True,True,True,True,True,10/28/2009,40114.69103,77.28,1,1,1,0,0,1,0,0,1,0,0,1,0,0
True,True,True,True,True,True,10/29/2009,40115.12851,77.14,1,1,1,0,0,0,0,0,1,0,0,0,0,0
True,True,True,True,True,True,10/29/2009,40115.16036,77.4,1,0,1,0,0,0,0,1,1,0,0,0,0,1
True,True,True,False,False,True,10/29/2009,40115.18064,77.54,2,0,1,0,0,0,2,1,1,0,0,2,0,1
True,True,True,False,False,True,10/29/2009,40115.18103,77.55,2,0,1,1,0,0,3,1,1,1,0,3,0,1
True,True,True,False,False,True,10/29/2009,40115.18118,77.56,1,0,1,1,0,1,3,1,1,1,0,3,1,1
True,True,True,False,False,True,10/29/2009,40115.181260000005,77.56,1,0,1,1,0,1,3,2,1,1,0,3,1,2
True,True,True,False,False,True,10/29/2009,40115.19101,77.52,2,1,1,1,0,1,3,0,1,1,0,3,1,0
True,True,True,False,False,True,10/29/2009,40115.20143,77.58,1,0,1,1,1,1,3,0,1,1,1,3,1,0
True,True,True,False,False,True,10/29/2009,40115.26422,77.54,2,1,1,1,0,1,2,0,1,1,0,2,1,0
True,True,True,False,False,True,10/29/2009,40115.34727,77.63,1,0,2,1,0,1,2,0,2,1,0,2,1,0
True,True,True,True,True,True,10/29/2009,40115.35791,78.02,1,1,2,1,0,1,1,0,2,1,0,1,1,0
True,True,True,True,True,True,10/29/2009,40115.36812,78.6,1,1,1,1,0,1,1,0,1,1,0,1,1,0
True,True,True,True,True,True,10/29/2009,40115.36825,78.59,1,1,1,1,0,1,0,0,1,1,0,1,0,0
True,True,True,True,True,True,10/29/2009,40115.36825,78.59,1,1,0,1,0,1,0,0,0,1,0,1,0,0
True,True,True,True,True,True,10/29/2009,40115.36825,78.58,1,1,0,0,0,1,0,0,0,0,0,1,0,0
True,True,True,True,True,True,10/29/2009,40115.38893,78.41,1,0,0,0,1,1,0,0,0,0,1,1,0,0
True,True,True,True,True,True,10/29/2009,40115.39962,78.51,1,1,0,0,1,0,0,0,0,0,1,0,0,0
True,True,True,True,True,True,10/29/2009,40115.43064,79.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
True,True,True,True,True,True,10/29/2009,40115.472819999995,79.38,1,1,0,0,0,0,-1,0,0,0,0,0,-1,0
True,True,True,True,True,True,10/29/2009,40115.48315,79.72,1,1,0,0,0,-1,-1,0,0,0,0,-1,-1,0
True,True,True,True,True,True,10/29/2009,40115.52443,80.3,2,1,0,0,0,-1,-1,-2,0,0,0,-1,-1,-2
True,True,True,True,True,True,10/29/2009,40115.535280000004,80.28,1,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1
True,True,True,False,False,True,10/29/2009,40115.54522,80.09,1,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1
True,True,True,False,False,True,10/29/2009,40115.56603,80.21,1,1,-1,0,0,0,-1,-1,-1,0,0,-1,0,-1
